fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2012-01-17 20:00:00-05:00,Hombre,36,Sin dato,Caribe,#0517,5
2012-01-17 08:00:00-05:00,Mujer,23,Objeto contundente,Altavista,#1613,16
2012-01-17 10:15:00-05:00,Mujer,27,No,La Mota,#1608,16
2012-01-17 10:00:00-05:00,Mujer,46,Sin dato,Patio Bonito,#1421,14
2012-01-17 18:50:00-05:00,Hombre,27,Arma cortopunzante,Nueva Villa de la Iguaná,#0725,7
2012-01-18 16:00:00-05:00,Hombre,35,Arma de fuego,Santa Fé,#1504,15
2012-01-18 13:45:00-05:00,Mujer,36,Objeto contundente,Villa Carlota,#1403,14
2012-01-18 08:50:00-05:00,Hombre,26,Arma cortopunzante,La Candelaria,#1019,10
2012-01-18 18:10:00-05:00,Mujer,43,Arma cortopunzante,La Candelaria,#1019,10
2012-01-18 13:20:00-05:00,Mujer,25,Arma cortopunzante,Calle Nueva,#1011,10
2012-01-18 15:48:00-05:00,Mujer,29,No,La Candelaria,#1019,10
2012-01-18 10:00:00-05:00,Hombre,35,Objeto contundente,Alfonso López,#0514,5
2012-01-18 10:00:00-05:00,Hombre,40,No,La Cruz,#0311,3
2012-01-18 12:00:00-05:00,Hombre,19,Arma de fuego,Caribe,#0517,5
2012-01-18 18:00:00-05:00,Mujer,25,No,Caribe,#0517,5
2012-01-18 16:00:00-05:00,Hombre,35,Arma de fuego,Santa Fé,#1504,15
2012-01-18 08:50:00-05:00,Hombre,26,Arma cortopunzante,La Candelaria,#1019,10
2012-01-18 10:00:00-05:00,Hombre,40,No,La Cruz,#0311,3
2012-01-19 12:57:00-05:00,Hombre,43,Arma de fuego,Florida Nueva,#1117,11
2012-01-19 14:25:00-05:00,Mujer,40,Arma cortopunzante,Moravia,#0405,4
2012-01-19 19:20:00-05:00,Hombre,15,Arma cortopunzante,San Benito,#1006,10
2012-01-19 00:00:00-05:00,Hombre,26,Arma de fuego,El Diamante,#0711,7
2012-01-19 22:00:00-05:00,Mujer,31,No,Aranjuez,#0413,4
2012-01-19 12:57:00-05:00,Hombre,43,Arma de fuego,Florida Nueva,#1117,11
2012-01-19 12:57:00-05:00,Hombre,43,Arma de fuego,Florida Nueva,#1117,11
2012-01-19 12:57:00-05:00,Hombre,43,Arma de fuego,Florida Nueva,#1117,11
2012-01-19 12:57:00-05:00,Hombre,44,Objeto contundente,Florida Nueva,#1117,11
2012-01-19 22:00:00-05:00,Mujer,31,No,Aranjuez,#0413,4
2012-01-20 13:40:00-05:00,Mujer,24,Arma de fuego,Nueva Villa del Aburrá,#1618,16
2012-01-20 16:18:00-05:00,Hombre,20,No,Villa Nueva,#1018,10
2012-01-20 15:15:00-05:00,Mujer,37,Arma cortopunzante,La Candelaria,#1019,10
2012-01-20 22:45:00-05:00,Hombre,34,Arma cortopunzante,Perpetuo Socorro,#1012,10
2012-01-20 15:30:00-05:00,Hombre,23,No,La Candelaria,#1019,10
2012-01-20 20:00:00-05:00,Hombre,47,No,San Benito,#1006,10
2012-01-20 13:00:00-05:00,Hombre,26,No,Moravia,#0405,4
2012-01-20 11:00:00-05:00,Sin dato,-1,No,Batallón Girardot,#0805,8
2012-01-20 13:40:00-05:00,Mujer,24,Arma de fuego,Nueva Villa del Aburrá,#1618,16
2012-01-20 13:40:00-05:00,Mujer,24,Arma de fuego,Nueva Villa del Aburrá,#1618,16
2012-01-20 22:45:00-05:00,Hombre,34,Arma cortopunzante,Perpetuo Socorro,#1012,10
2012-01-20 22:45:00-05:00,Hombre,34,Arma cortopunzante,Perpetuo Socorro,#1012,10
2012-01-21 01:00:00-05:00,Hombre,23,Arma cortopunzante,Universidad de Antioquia,#Inst_11,4
2012-01-21 16:45:00-05:00,Hombre,27,No,Villa Nueva,#1018,10
2012-01-21 09:00:00-05:00,Mujer,28,No,Simón Bolívar,#1211,12
2012-01-21 21:45:00-05:00,Hombre,28,Arma de fuego,Manrique Central No.2,#0307,3
2012-01-21 20:00:00-05:00,Hombre,30,Arma de fuego,Carlos E. Restrepo,#1101,11
2012-01-21 20:25:00-05:00,Mujer,25,No,Naranjal,#1103,11
2012-01-21 08:00:00-05:00,Mujer,25,No,La Candelaria,#1019,10
2012-01-21 14:00:00-05:00,Mujer,33,No,La Candelaria,#1019,10
2012-01-21 13:30:00-05:00,Hombre,27,Arma de fuego,San Benito,#1006,10
2012-01-21 00:30:00-05:00,Hombre,26,Arma cortopunzante,Las Acacias,#1109,11
2012-01-21 09:00:00-05:00,Mujer,28,No,Simón Bolívar,#1211,12
2012-01-21 21:45:00-05:00,Hombre,28,Arma de fuego,Manrique Central No.2,#0307,3
2012-01-21 20:00:00-05:00,Hombre,30,Arma de fuego,Carlos E. Restrepo,#1101,11
2012-01-21 20:25:00-05:00,Mujer,25,No,Naranjal,#1103,11
2012-01-22 18:15:00-05:00,Hombre,25,Arma cortopunzante,Barrio Colón,#1013,10
2012-01-22 23:00:00-05:00,Hombre,35,Sin dato,La Aguacatala,#1422,14
2012-01-22 18:30:00-05:00,Hombre,19,Escopolamina,Carlos E. Restrepo,#1101,11
2012-01-22 10:30:00-05:00,Hombre,40,Objeto contundente,Santa Fé,#1504,15
2012-01-22 23:00:00-05:00,Hombre,35,Sin dato,La Aguacatala,#1422,14
2012-01-22 23:00:00-05:00,Hombre,35,Sin dato,La Aguacatala,#1422,14
2012-01-22 10:30:00-05:00,Hombre,40,Objeto contundente,Santa Fé,#1504,15
2012-01-22 10:30:00-05:00,Hombre,40,Objeto contundente,Santa Fé,#1504,15
2012-01-23 10:20:00-05:00,Hombre,22,No,La Candelaria,#1019,10
2012-01-23 13:23:00-05:00,Mujer,21,No,Terminal de Transporte,#Inst_4,5
2012-01-23 17:25:00-05:00,Hombre,38,No,Rosales,#1602,16
2012-01-23 11:30:00-05:00,Mujer,27,Arma cortopunzante,Guayaquil,#1007,10
2012-01-23 10:00:00-05:00,Mujer,34,No,Campo Valdés No.2,#0303,3
2012-01-23 09:30:00-05:00,Mujer,66,No,San Javier No.1,#1309,13
2012-01-23 04:00:00-05:00,Hombre,47,No,Veinte de Julio,#1310,13
2012-01-23 02:00:00-05:00,Hombre,30,Arma de fuego,La Ladera,#0804,8
2012-01-23 11:30:00-05:00,Mujer,27,Arma cortopunzante,Guayaquil,#1007,10
2012-01-24 19:08:00-05:00,Mujer,35,Arma cortopunzante,Barrio Colón,#1013,10
2012-01-24 16:30:00-05:00,Hombre,48,Arma de fuego,La Floresta,#1205,12
