fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2011-01-29 18:30:00-05:00,Hombre,47,Arma cortopunzante,Campo Valdés No.1,#0410,4
2011-01-29 02:18:00-05:00,Mujer,52,No,Santa María de los Ángeles,#1423,14
2011-01-30 00:01:00-05:00,Hombre,44,Arma de fuego,San Javier No.1,#1309,13
2011-01-31 19:15:00-05:00,Hombre,42,No,Villa Nueva,#1018,10
2011-01-31 04:00:00-05:00,Mujer,22,Sin dato,El Poblado,#1418,14
2011-01-31 08:00:00-05:00,Hombre,73,No,Sin dato,SIN DATO,SIN DATO
2011-02-01 18:30:00-05:00,Hombre,39,No,Guayaquil,#1007,10
2011-02-01 18:00:00-05:00,Hombre,38,No,La Candelaria,#1019,10
2011-02-01 08:00:00-05:00,Mujer,38,Sin dato,Sin dato,SIN DATO,SIN DATO
2011-02-01 18:30:00-05:00,Hombre,39,No,Guayaquil,#1007,10
2011-02-01 18:30:00-05:00,Hombre,39,No,Guayaquil,#1007,10
2011-02-01 18:30:00-05:00,Hombre,39,No,Guayaquil,#1007,10
2011-02-01 18:30:00-05:00,Hombre,39,No,Guayaquil,#1007,10
2011-02-02 05:10:00-05:00,Hombre,24,No,Castilla,#0511,5
2011-02-02 20:15:00-05:00,Mujer,22,No,San Javier No.1,#1309,13
2011-02-02 00:05:00-05:00,Hombre,26,Arma cortopunzante,Andalucía,#0206,2
2011-02-02 17:00:00-05:00,Hombre,23,No,Berlin,#0401,4
2011-02-02 10:30:00-05:00,Hombre,36,Arma de fuego,Santo Domingo Savio No.1,#0101,1
2011-02-02 14:20:00-05:00,Hombre,29,Arma cortopunzante,Lorena,#1111,11
2011-02-02 13:10:00-05:00,Mujer,35,No,San Javier No.1,#1309,13
2011-02-02 17:00:00-05:00,Hombre,44,Arma cortopunzante,Sevilla,#0407,4
2011-02-02 10:30:00-05:00,Hombre,36,Arma de fuego,Santo Domingo Savio No.1,#0101,1
2011-02-03 22:15:00-05:00,Hombre,40,Arma de fuego,Santa Fé,#1504,15
2011-02-03 16:10:00-05:00,Hombre,49,No,San Pedro,#0408,4
2011-02-03 05:30:00-05:00,Hombre,42,No,Villa Nueva,#1018,10
2011-02-04 13:05:00-05:00,Hombre,32,Perro,Jesús Nazareno,#1003,10
2011-02-04 14:15:00-05:00,Hombre,49,No,La Candelaria,#1019,10
2011-02-04 00:35:00-05:00,Hombre,24,Arma cortopunzante,Guayaquil,#1007,10
2011-02-04 08:10:00-05:00,Hombre,20,Objeto contundente,Prado,#1001,10
2011-02-04 00:05:00-05:00,Hombre,56,Arma cortopunzante,Universidad Nacional,#Inst_8,7
2011-02-04 15:30:00-05:00,Mujer,22,No,Moravia,#0405,4
2011-02-04 00:30:00-05:00,Mujer,59,No,Fátima,#1601,16
2011-02-04 16:10:00-05:00,Sin dato,-1,Sin dato,Trinidad,#1503,15
2011-02-04 02:20:00-05:00,Hombre,22,Arma cortopunzante,Sevilla,#0407,4
2011-02-04 13:05:00-05:00,Hombre,32,Perro,Jesús Nazareno,#1003,10
2011-02-04 13:05:00-05:00,Hombre,32,Perro,Jesús Nazareno,#1003,10
2011-02-04 13:05:00-05:00,Hombre,32,Perro,Jesús Nazareno,#1003,10
2011-02-05 11:30:00-05:00,Mujer,26,Arma cortopunzante,Aranjuez,#0413,4
2011-02-05 13:55:00-05:00,Mujer,38,No,Santo Domingo Savio No.1,#0101,1
2011-02-05 20:15:00-05:00,Mujer,31,No,La Candelaria,#1019,10
2011-02-05 18:46:00-05:00,Hombre,52,No,Los Balsos No.2,#1415,14
2011-02-05 18:00:00-05:00,Mujer,31,No,San Javier No.1,#1309,13
2011-02-06 16:30:00-05:00,Hombre,25,Arma de fuego,La Aguacatala,#1422,14
2011-02-06 06:30:00-05:00,Hombre,52,No,López de Mesa,#0710,7
2011-02-06 16:30:00-05:00,Hombre,25,Arma de fuego,La Aguacatala,#1422,14
2011-02-07 15:30:00-05:00,Hombre,39,Arma de fuego,San Isidro,#0402,4
2011-02-07 00:18:00-05:00,Mujer,24,Arma cortopunzante,Prado,#1001,10
2011-02-07 00:45:00-05:00,Hombre,38,Arma de fuego,Barrio Colón,#1013,10
2011-02-07 00:10:00-05:00,Hombre,51,Arma cortopunzante,Barrio Colón,#1013,10
2011-02-07 13:20:00-05:00,Mujer,23,No,Los Colores,#1114,11
2011-02-07 15:40:00-05:00,Mujer,34,No,Los Naranjos,#1410,14
2011-02-07 15:30:00-05:00,Hombre,39,Arma de fuego,San Isidro,#0402,4
2011-02-08 18:10:00-05:00,Hombre,21,No,Perpetuo Socorro,#1012,10
2011-02-08 08:10:00-05:00,Mujer,32,Arma cortopunzante,Villa Nueva,#1018,10
2011-02-08 14:30:00-05:00,Mujer,30,No,Los Colores,#1114,11
2011-02-08 04:10:00-05:00,Hombre,31,No,Las Palmas,#1014,10
2011-02-09 21:10:00-05:00,Hombre,27,Arma de fuego,Progreso,#0519,5
2011-02-09 15:20:00-05:00,Hombre,24,Arma de fuego,Naranjal,#1103,11
2011-02-09 16:45:00-05:00,Mujer,21,No,Patio Bonito,#1421,14
2011-02-09 20:30:00-05:00,Hombre,51,Arma de fuego,Los Pinos,#1203,12
2011-02-09 09:15:00-05:00,Mujer,21,No,Miravalle,#1619,16
2011-02-09 15:20:00-05:00,Hombre,24,Arma de fuego,Naranjal,#1103,11
2011-02-10 14:30:00-05:00,Hombre,23,Arma cortopunzante,Belén,#1603,16
2011-02-10 11:30:00-05:00,Hombre,25,Arma de fuego,Aures No.1,#0713,7
2011-02-10 00:10:00-05:00,Hombre,25,No,Estación Villa,#1005,10
2011-02-10 11:30:00-05:00,Hombre,25,Arma de fuego,Kennedy,#0607,6
2011-02-11 01:00:00-05:00,Hombre,25,No,Prado,#1001,10
2011-02-11 14:40:00-05:00,Mujer,35,No,La Candelaria,#1019,10
2011-02-11 14:30:00-05:00,Hombre,31,Arma de fuego,Prado,#1001,10
2011-02-11 14:25:00-05:00,Sin dato,-1,Sin dato,Olaya Herrera,#0722,7
2011-02-12 11:45:00-05:00,Hombre,47,Arma cortopunzante,La Candelaria,#1019,10
2011-02-12 13:35:00-05:00,Hombre,19,Arma cortopunzante,Caribe,#0517,5
2011-02-12 12:00:00-05:00,Hombre,35,Arma de fuego,San Javier No.1,#1309,13
2011-02-12 00:00:00-05:00,Sin dato,-1,Arma de fuego,Laureles,#1108,11
2011-02-12 11:45:00-05:00,Hombre,47,Arma cortopunzante,La Candelaria,#1019,10
2011-02-13 04:30:00-05:00,Hombre,22,Arma cortopunzante,Santa Inés,#0304,3
2011-02-13 03:30:00-05:00,Hombre,40,No,Belén,#1603,16
2011-02-13 15:30:00-05:00,Hombre,22,No,La Pilarica,#0706,7
2011-02-13 00:30:00-05:00,Sin dato,-1,Sin dato,Las Mercedes,#1617,16
2011-02-13 15:30:00-05:00,Hombre,22,No,La Pilarica,#0706,7
2011-02-14 19:00:00-05:00,Mujer,29,Arma cortopunzante,Patio Bonito,#1421,14
2011-02-14 16:30:00-05:00,Hombre,23,No,Diego Echavarría,#1607,16
2011-02-14 19:20:00-05:00,Sin dato,-1,Arma cortopunzante,Terminal de Transporte,#Inst_4,5
2011-02-14 12:00:00-05:00,Mujer,45,No,Sin dato,SIN DATO,SIN DATO
2011-02-14 14:45:00-05:00,Sin dato,-1,Arma de fuego,Prado,#1001,10
2011-02-15 19:20:00-05:00,Hombre,29,Arma de fuego,Santa Teresita,#1212,12
2011-02-15 19:20:00-05:00,Hombre,26,Arma de fuego,Trinidad,#1503,15
2011-02-15 21:00:00-05:00,Hombre,23,Arma de fuego,San Joaquín,#1104,11
2011-02-15 16:56:00-05:00,Mujer,40,No,Campo Amor,#1507,15
2011-02-15 00:20:00-05:00,Hombre,21,No,La Candelaria,#1019,10
2011-02-15 16:30:00-05:00,Sin dato,-1,Sin dato,Boston,#1016,10
2011-02-15 10:40:00-05:00,Sin dato,-1,Arma de fuego,Playón de los Comuneros,#0202,2
2011-02-15 14:00:00-05:00,Sin dato,-1,Sin dato,Caribe,#0517,5
2011-02-15 19:20:00-05:00,Hombre,26,Arma de fuego,Trinidad,#1503,15
2011-02-15 19:20:00-05:00,Hombre,26,Arma de fuego,Trinidad,#1503,15
2011-02-15 19:20:00-05:00,Hombre,26,Arma de fuego,Trinidad,#1503,15
2011-02-15 21:00:00-05:00,Hombre,23,Arma de fuego,San Joaquín,#1104,11
2011-02-16 16:30:00-05:00,Hombre,22,Arma de fuego,San Miguel,#0803,8
2011-02-16 20:00:00-05:00,Hombre,26,No,Sevilla,#0407,4
2011-02-16 09:30:00-05:00,Hombre,32,No,Eduardo Santos,#1317,13
2011-02-16 14:35:00-05:00,Mujer,30,No,La Candelaria,#1019,10
2011-02-16 21:30:00-05:00,Hombre,29,Arma de fuego,Calasanz,#1202,12
2011-02-16 14:30:00-05:00,Hombre,30,Arma de fuego,Perpetuo Socorro,#1012,10
2011-02-16 14:30:00-05:00,Hombre,30,Arma de fuego,Perpetuo Socorro,#1012,10
2011-02-17 15:30:00-05:00,Hombre,32,Arma de fuego,Campo Valdés No.1,#0410,4
2011-02-17 18:00:00-05:00,Hombre,49,No,Villa Carlota,#1403,14
2011-02-17 15:30:00-05:00,Hombre,21,Arma cortopunzante,La Candelaria,#1019,10
2011-02-17 17:30:00-05:00,Hombre,26,No,Bolivariana,#1107,11
2011-02-17 17:25:00-05:00,Hombre,22,No,Sevilla,#0407,4
2011-02-17 06:50:00-05:00,Mujer,43,Arma de fuego,Los Balsos No.1,#1411,14
2011-02-17 18:00:00-05:00,Hombre,49,No,Villa Carlota,#1403,14
2011-02-17 18:00:00-05:00,Hombre,49,No,Villa Carlota,#1403,14
2011-02-17 18:00:00-05:00,Hombre,49,No,Villa Carlota,#1403,14
2011-02-18 22:30:00-05:00,Hombre,17,No,Sevilla,#0407,4
2011-02-18 16:00:00-05:00,Hombre,19,No,Prado,#1001,10
2011-02-18 12:30:00-05:00,Mujer,36,No,Terminal de Transporte,#Inst_4,5
2011-02-18 23:40:00-05:00,Sin dato,-1,Arma de fuego,Perpetuo Socorro,#1012,10
2011-02-18 21:40:00-05:00,Hombre,38,Sin dato,Moravia,#0405,4
2011-02-18 20:30:00-05:00,Hombre,38,Sin dato,Moravia,#0405,4
2011-02-18 09:15:00-05:00,Hombre,40,Arma cortopunzante,San Diego,#1020,10
2011-02-18 22:30:00-05:00,Hombre,17,No,Sevilla,#0407,4
2011-02-18 16:00:00-05:00,Hombre,19,No,Prado,#1001,10
2011-02-18 12:30:00-05:00,Mujer,36,No,Terminal de Transporte,#Inst_4,5
2011-02-18 23:40:00-05:00,Sin dato,-1,Arma de fuego,Perpetuo Socorro,#1012,10
2011-02-18 21:40:00-05:00,Hombre,38,Sin dato,Moravia,#0405,4
2011-02-18 20:30:00-05:00,Hombre,38,Sin dato,Moravia,#0405,4
2011-02-19 21:20:00-05:00,Hombre,27,Arma de fuego,Bolivariana,#1107,11
2011-02-19 12:00:00-05:00,Mujer,21,Objeto contundente,Manila,#1419,14
2011-02-19 01:30:00-05:00,Hombre,23,Arma cortopunzante,Patio Bonito,#1421,14
2011-02-19 18:30:00-05:00,Mujer,42,Objeto contundente,La Candelaria,#1019,10
2011-02-19 03:00:00-05:00,Hombre,24,Arma cortopunzante,Cucaracho,#0718,7
2011-02-19 18:30:00-05:00,Mujer,42,Objeto contundente,La Candelaria,#1019,10
2011-02-19 03:00:00-05:00,Hombre,24,Arma cortopunzante,Cucaracho,#0718,7
2011-02-19 03:00:00-05:00,Hombre,24,Arma cortopunzante,Cucaracho,#0718,7
2011-02-20 10:15:00-05:00,Mujer,39,No,Asomadera No.2,#0915,9
2011-02-20 04:40:00-05:00,Hombre,21,No,Astorga,#1420,14
2011-02-20 13:10:00-05:00,Mujer,21,Arma cortopunzante,San Miguel,#0803,8
2011-02-20 19:30:00-05:00,Hombre,38,Escopolamina,Patio Bonito,#1421,14
2011-02-20 13:10:00-05:00,Mujer,21,Arma cortopunzante,San Miguel,#0803,8
2011-02-20 19:30:00-05:00,Hombre,38,Escopolamina,Patio Bonito,#1421,14
2011-02-21 02:35:00-05:00,Mujer,39,No,Calasanz,#1202,12
2011-02-21 15:50:00-05:00,Hombre,23,Arma de fuego,Manila,#1419,14
2011-02-21 11:45:00-05:00,Hombre,16,No,Moravia,#0405,4
2011-02-21 00:00:00-05:00,Hombre,58,Arma cortopunzante,La Candelaria,#1019,10
2011-02-21 01:30:00-05:00,Hombre,62,No,Barrio Colón,#1013,10
2011-02-21 17:00:00-05:00,Hombre,22,No,Los Conquistadores,#1105,11
2011-02-21 15:50:00-05:00,Hombre,23,Arma de fuego,Manila,#1419,14
2011-02-21 00:00:00-05:00,Hombre,58,Arma cortopunzante,La Candelaria,#1019,10
2011-02-22 16:00:00-05:00,Mujer,46,No,Suramericana,#1102,11
2011-02-22 15:00:00-05:00,Hombre,53,No,La Candelaria,#1019,10
2011-02-22 16:15:00-05:00,Hombre,27,No,La Candelaria,#1019,10
2011-02-22 03:42:00-05:00,Hombre,42,Arma de fuego,Castilla,#0511,5
2011-02-22 10:40:00-05:00,Hombre,25,No,Los Colores,#1114,11
2011-02-22 21:15:00-05:00,Hombre,43,Arma de fuego,El Poblado,#1418,14
2011-02-23 05:45:00-05:00,Hombre,46,Arma de fuego,La Pilarica,#0706,7
2011-02-23 05:30:00-05:00,Mujer,23,Arma de fuego,Castilla,#0511,5
2011-02-23 12:04:00-05:00,Mujer,51,No,San Lucas,#1412,14
2011-02-23 00:30:00-05:00,Hombre,28,Arma cortopunzante,Toscana,#0501,5
2011-02-23 13:50:00-05:00,Mujer,25,No,La Candelaria,#1019,10
2011-02-23 05:10:00-05:00,Hombre,36,Arma de fuego,Los Conquistadores,#1105,11
2011-02-23 11:45:00-05:00,Hombre,39,No,Calasanz,#1202,12
2011-02-23 16:30:00-05:00,Hombre,19,No,Loreto,#0913,9
2011-02-23 12:04:00-05:00,Mujer,51,No,San Lucas,#1412,14
2011-02-23 12:04:00-05:00,Mujer,51,No,San Lucas,#1412,14
2011-02-23 00:30:00-05:00,Hombre,28,Arma cortopunzante,Toscana,#0501,5
2011-02-23 05:10:00-05:00,Hombre,36,Arma de fuego,Los Conquistadores,#1105,11
2011-02-24 22:25:00-05:00,Mujer,29,No,Patio Bonito,#1421,14
2011-02-24 09:35:00-05:00,Hombre,30,No,San Javier No.1,#1309,13
2011-02-24 14:00:00-05:00,Hombre,33,Arma de fuego,San Pedro,#0408,4
2011-02-24 06:20:00-05:00,Hombre,17,No,Jesús Nazareno,#1003,10
2011-02-24 14:00:00-05:00,Hombre,33,Arma de fuego,San Pedro,#0408,4
2011-02-24 14:00:00-05:00,Hombre,33,Arma de fuego,San Pedro,#0408,4
2011-02-25 04:30:00-05:00,Hombre,53,Arma de fuego,U.D. Atanasio Girardot,#Inst_14,11
2011-02-25 22:30:00-05:00,Hombre,23,Arma de fuego,La Castellana,#1110,11
2011-02-25 22:45:00-05:00,Mujer,28,No,Universidad Nacional,#Inst_8,7
2011-02-25 17:00:00-05:00,Mujer,23,No,Guayaquil,#1007,10
2011-02-25 13:00:00-05:00,Hombre,26,Arma de fuego,Belén,#1603,16
2011-02-25 06:30:00-05:00,Hombre,28,Arma de fuego,Toscana,#0501,5
2011-02-25 04:30:00-05:00,Hombre,53,Arma de fuego,U.D. Atanasio Girardot,#Inst_14,11
2011-02-25 04:30:00-05:00,Hombre,53,Arma de fuego,U.D. Atanasio Girardot,#Inst_14,11
2011-02-25 22:30:00-05:00,Hombre,23,Arma de fuego,La Castellana,#1110,11
2011-02-25 22:30:00-05:00,Hombre,23,Arma de fuego,La Castellana,#1110,11
2011-02-25 06:30:00-05:00,Hombre,28,Arma de fuego,Toscana,#0501,5
2011-02-26 13:50:00-05:00,Hombre,15,Arma cortopunzante,Florida Nueva,#1117,11
2011-02-26 19:00:00-05:00,Hombre,22,No,Estadio,#1113,11
2011-02-26 01:00:00-05:00,Hombre,19,Arma cortopunzante,Parque Norte,#Inst_9,4
2011-02-26 07:30:00-05:00,Hombre,35,Arma cortopunzante,Prado,#1001,10
2011-02-26 16:49:00-05:00,Mujer,58,No,Astorga,#1420,14
2011-02-26 13:50:00-05:00,Hombre,15,Arma cortopunzante,Florida Nueva,#1117,11
2011-02-27 19:00:00-05:00,Hombre,22,Arma cortopunzante,Estadio,#1113,11
