fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2010-01-01 00:30:00-05:00,Hombre,27,Arma de fuego,Guayabal,#1510,15
2010-01-01 18:30:00-05:00,Hombre,28,Arma de fuego,Castropol,#1404,14
2010-01-01 18:30:00-05:00,Hombre,28,Arma de fuego,Castropol,#1404,14
2010-01-01 18:30:00-05:00,Hombre,28,Arma de fuego,Castropol,#1404,14
2010-01-01 18:30:00-05:00,Hombre,28,Arma de fuego,Castropol,#1404,14
2010-01-01 00:00:00-05:00,Hombre,53,No,El Poblado,#1418,14
2010-01-01 00:30:00-05:00,Hombre,27,Arma de fuego,Guayabal,#1510,15
2010-01-01 18:30:00-05:00,Hombre,28,Arma de fuego,Castropol,#1404,14
2010-01-01 15:00:00-05:00,Hombre,52,No,San Lucas,#1412,14
2010-01-01 18:30:00-05:00,Hombre,28,Arma de fuego,Castropol,#1404,14
2010-01-01 18:30:00-05:00,Hombre,28,Arma de fuego,Castropol,#1404,14
2010-01-01 18:30:00-05:00,Hombre,28,Arma de fuego,Castropol,#1404,14
2010-01-01 18:30:00-05:00,Hombre,28,Arma de fuego,Castropol,#1404,14
2010-01-01 18:30:00-05:00,Hombre,28,Arma de fuego,Castropol,#1404,14
2010-01-01 00:00:00-05:00,Hombre,53,No,El Poblado,#1418,14
2010-01-01 00:30:00-05:00,Hombre,27,Arma de fuego,Guayabal,#1510,15
2010-01-01 00:30:00-05:00,Hombre,27,Arma de fuego,Guayabal,#1510,15
2010-01-01 15:00:00-05:00,Hombre,52,No,San Lucas,#1412,14
2010-01-02 15:00:00-05:00,Hombre,24,No,El Poblado,#1418,14
2010-01-02 04:00:00-05:00,Hombre,76,Objeto contundente,La Florida,#1417,14
2010-01-02 22:30:00-05:00,Mujer,32,No,Asomadera No.2,#0915,9
2010-01-02 15:00:00-05:00,Hombre,24,No,El Poblado,#1418,14
2010-01-02 04:00:00-05:00,Hombre,76,Objeto contundente,La Florida,#1417,14
2010-01-02 22:30:00-05:00,Mujer,32,No,Asomadera No.2,#0915,9
2010-01-03 21:50:00-05:00,Mujer,21,Arma cortopunzante,Villa Nueva,#1018,10
2010-01-03 21:50:00-05:00,Mujer,21,Arma cortopunzante,Villa Nueva,#1018,10
2010-01-04 08:50:00-05:00,Hombre,20,Arma de fuego,Rosales,#1602,16
2010-01-04 08:50:00-05:00,Hombre,20,Arma de fuego,Rosales,#1602,16
2010-01-04 08:50:00-05:00,Hombre,20,Arma de fuego,Rosales,#1602,16
2010-01-04 08:50:00-05:00,Hombre,20,Arma de fuego,Rosales,#1602,16
2010-01-04 21:40:00-05:00,Hombre,48,No,Calle Nueva,#1011,10
2010-01-04 00:10:00-05:00,Hombre,21,Arma de fuego,Corazón de Jesús,#1008,10
