fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2019-08-30 21:00:00-05:00,Hombre,27,No,Fátima,#1601,16
2019-01-01 19:30:00-05:00,Mujer,24,No,Plaza de Ferias,Inst_1,5
2019-01-01 19:30:00-05:00,Mujer,24,No,Plaza de Ferias,Inst_1,5
2019-01-01 07:00:00-05:00,Hombre,23,Arma cortopunzante,Jesús Nazareno,#1003,10
2019-01-01 10:30:00-05:00,Hombre,26,No,Terminal de Transporte,Inst_4,5
2019-01-01 10:40:00-05:00,Mujer,26,No,El Rodeo,Inst_20,15
2019-01-01 19:30:00-05:00,Mujer,24,No,Plaza de Ferias,Inst_1,5
2019-01-01 19:30:00-05:00,Mujer,24,No,Plaza de Ferias,Inst_1,5
2019-01-01 09:00:00-05:00,Mujer,25,No,Pajarito,#0723,7
2019-01-01 08:00:00-05:00,Hombre,30,Arma cortopunzante,Versalles No.1,#0309,3
2019-01-01 19:30:00-05:00,Mujer,24,No,Plaza de Ferias,Inst_1,5
2019-01-01 05:05:00-05:00,Hombre,56,No,La América,#1204,12
2019-01-01 19:30:00-05:00,Mujer,24,No,Plaza de Ferias,Inst_1,5
2019-01-01 00:30:00-05:00,Hombre,24,No,La Candelaria,#1019,10
2019-01-01 03:40:00-05:00,Hombre,47,Arma cortopunzante,Sucre,#0809,8
2019-01-01 00:30:00-05:00,Hombre,24,No,La Candelaria,#1019,10
2019-01-01 03:40:00-05:00,Hombre,47,Arma cortopunzante,Sucre,#0809,8
2019-01-01 09:30:00-05:00,Mujer,30,No,Blanquizal,#1302,13
2019-01-01 03:40:00-05:00,Hombre,47,Arma cortopunzante,Sucre,#0809,8
2019-01-01 20:00:00-05:00,Mujer,38,No,Los Balsos No.2,#1415,14
2019-01-01 01:00:00-05:00,Hombre,18,Arma cortopunzante,Santo Domingo Savio No.2,#0102,1
2019-01-01 00:30:00-05:00,Hombre,24,No,La Candelaria,#1019,10
2019-01-01 01:00:00-05:00,Hombre,18,Arma cortopunzante,Santo Domingo Savio No.2,#0102,1
2019-01-01 03:40:00-05:00,Hombre,47,Arma cortopunzante,Sucre,#0809,8
2019-01-01 04:00:00-05:00,Hombre,-1,Escopolamina,El Poblado,#1418,14
2019-01-01 22:30:00-05:00,Hombre,22,Arma cortopunzante,San Benito,#1006,10
2019-01-01 08:56:00-05:00,Hombre,23,Escopolamina,La Floresta,#1205,12
2019-01-01 05:05:00-05:00,Hombre,56,No,La América,#1204,12
2019-01-01 19:20:00-05:00,Mujer,38,No,Terminal de Transporte,Inst_4,5
2019-01-01 10:30:00-05:00,Hombre,26,No,Terminal de Transporte,Inst_4,5
2019-01-01 19:20:00-05:00,Mujer,38,No,Terminal de Transporte,Inst_4,5
2019-01-01 22:30:00-05:00,Hombre,22,Arma cortopunzante,San Benito,#1006,10
2019-01-01 09:00:00-05:00,Hombre,27,Arma cortopunzante,Naranjal,#1103,11
2019-01-01 17:55:00-05:00,Mujer,41,No,La Castellana,#1110,11
2019-01-01 00:30:00-05:00,Hombre,24,No,La Candelaria,#1019,10
2019-01-01 19:30:00-05:00,Mujer,24,No,Plaza de Ferias,Inst_1,5
2019-01-01 09:00:00-05:00,Hombre,27,Arma cortopunzante,Naranjal,#1103,11
2019-01-01 03:40:00-05:00,Hombre,47,Arma cortopunzante,Sucre,#0809,8
2019-01-01 00:30:00-05:00,Hombre,24,No,La Candelaria,#1019,10
2019-01-01 04:00:00-05:00,Hombre,-1,Escopolamina,El Poblado,#1418,14
2019-01-01 09:00:00-05:00,Hombre,27,Arma cortopunzante,Naranjal,#1103,11
2019-01-01 10:30:00-05:00,Hombre,26,No,Terminal de Transporte,Inst_4,5
2019-01-01 09:00:00-05:00,Hombre,27,Arma cortopunzante,Naranjal,#1103,11
2019-01-01 07:30:00-05:00,Hombre,51,No,Barrio Caycedo,#0906,9
2019-01-01 19:20:00-05:00,Mujer,38,No,Terminal de Transporte,Inst_4,5
2019-01-01 03:40:00-05:00,Hombre,47,Arma cortopunzante,Sucre,#0809,8
2019-01-01 16:00:00-05:00,Mujer,66,Objeto contundente,Aranjuez,#0413,4
2019-01-01 01:00:00-05:00,Hombre,18,Arma cortopunzante,Santo Domingo Savio No.2,#0102,1
2019-01-01 19:20:00-05:00,Mujer,38,No,Terminal de Transporte,Inst_4,5
2019-01-01 00:30:00-05:00,Hombre,24,No,La Candelaria,#1019,10
2019-01-01 20:30:00-05:00,Mujer,27,Arma cortopunzante,San Diego,#1020,10
2019-01-01 10:00:00-05:00,Mujer,55,No,La Candelaria,#1019,10
2019-01-01 14:10:00-05:00,Hombre,20,Arma cortopunzante,El Diamante,#0711,7
2019-01-01 20:30:00-05:00,Hombre,33,Arma cortopunzante,San Diego,#1020,10
2019-01-01 00:00:00-05:00,Mujer,-1,No,Área Urbana Cgto. San Antonio de Prado,AUC2,80
2019-01-01 19:35:00-05:00,Hombre,29,No,Corazón de Jesús,#1008,10
2019-01-01 09:48:00-05:00,Mujer,49,Objeto contundente,La Florida,#1417,14
2019-01-02 12:00:00-05:00,Hombre,30,No,Barrio Colón,#1013,10
2019-01-02 08:00:00-05:00,Mujer,68,No,San Martín de Porres,#0606,6
2019-01-02 21:00:00-05:00,Mujer,33,No,Los Colores,#1114,11
2019-01-02 09:30:00-05:00,Hombre,70,Arma cortopunzante,La Candelaria,#1019,10
2019-01-02 13:00:00-05:00,Mujer,64,No,Cucaracho,#0718,7
2019-01-02 21:30:00-05:00,Hombre,52,No,Belén,#1603,16
2019-01-02 13:00:00-05:00,Hombre,68,No,Estación Villa,#1005,10
2019-01-02 08:00:00-05:00,Mujer,68,No,San Martín de Porres,#0606,6
2019-01-02 19:50:00-05:00,Mujer,29,No,Altamira,#0708,7
2019-01-02 08:00:00-05:00,Mujer,30,Arma cortopunzante,La Candelaria,#1019,10
2019-01-02 16:20:00-05:00,Mujer,23,No,Boston,#1016,10
2019-01-02 18:46:00-05:00,Mujer,31,No,Campo Amor,#1507,15
2019-01-02 08:00:00-05:00,Mujer,68,No,San Martín de Porres,#0606,6
2019-01-02 21:30:00-05:00,Hombre,52,No,Belén,#1603,16
2019-01-02 18:55:00-05:00,Hombre,30,Arma de fuego,Diego Echavarría,#1607,16
2019-01-02 08:00:00-05:00,Hombre,19,No,Versalles No.1,#0309,3
2019-01-02 07:00:00-05:00,Mujer,43,No,Belalcázar,#0508,5
2019-01-02 10:30:00-05:00,Hombre,18,Arma de fuego,Estadio,#1113,11
2019-01-02 23:00:00-05:00,Hombre,52,Escopolamina,Bolivariana,#1107,11
2019-01-02 21:30:00-05:00,Hombre,52,No,Belén,#1603,16
2019-01-02 10:30:00-05:00,Hombre,18,Arma de fuego,Estadio,#1113,11
