fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2007-01-24 10:00:00-05:00,Hombre,35,Arma de fuego,San Pedro,#0408,4
2007-01-24 00:45:00-05:00,Hombre,26,Arma de fuego,Antonio Nariño,#1318,13
2007-01-24 10:00:00-05:00,Hombre,35,Arma de fuego,San Pedro,#0408,4
2007-01-24 12:00:00-05:00,Hombre,31,Arma de fuego,Rosales,#1602,16
2007-01-24 12:30:00-05:00,Hombre,54,Sin dato,Las Mercedes,#1617,16
2007-01-24 00:45:00-05:00,Hombre,26,Arma de fuego,Antonio Nariño,#1318,13
2007-01-26 18:00:00-05:00,Mujer,41,Arma de fuego,Bolivariana,#1107,11
2007-01-26 18:00:00-05:00,Mujer,41,Arma de fuego,Bolivariana,#1107,11
2007-01-27 19:30:00-05:00,Hombre,45,Arma de fuego,Florencia,#0503,5
2007-01-27 19:30:00-05:00,Hombre,45,Arma de fuego,Florencia,#0503,5
2007-01-27 19:30:00-05:00,Hombre,45,Arma de fuego,Florencia,#0503,5
2007-01-27 01:00:00-05:00,Hombre,32,Arma de fuego,San Bernardo,#1605,16
2007-01-27 01:00:00-05:00,Hombre,32,Arma de fuego,San Bernardo,#1605,16
2007-01-27 19:30:00-05:00,Hombre,45,Arma de fuego,Florencia,#0503,5
2007-01-27 19:30:00-05:00,Hombre,45,Arma de fuego,Florencia,#0503,5
2007-01-27 19:30:00-05:00,Hombre,45,Arma de fuego,Florencia,#0503,5
2007-01-29 22:30:00-05:00,Mujer,28,Sin dato,Diego Echavarría,#1607,16
2007-01-29 22:30:00-05:00,Mujer,28,Sin dato,Diego Echavarría,#1607,16
2007-01-30 13:00:00-05:00,Hombre,29,Sin dato,Belén,#1603,16
2007-01-30 13:00:00-05:00,Hombre,29,Sin dato,Belén,#1603,16
2007-02-01 01:00:00-05:00,Hombre,68,Escopolamina,La Candelaria,#1019,10
2007-02-01 12:15:00-05:00,Hombre,23,No,La Candelaria,#1019,10
2007-02-01 20:00:00-05:00,Hombre,41,No,La Candelaria,#1019,10
2007-02-01 12:15:00-05:00,Hombre,23,No,La Candelaria,#1019,10
2007-02-01 20:00:00-05:00,Hombre,41,No,La Candelaria,#1019,10
2007-02-01 01:00:00-05:00,Hombre,68,Escopolamina,La Candelaria,#1019,10
2007-02-02 16:30:00-05:00,Mujer,26,No,El Poblado,#1418,14
2007-02-02 14:00:00-05:00,Mujer,30,Sin dato,San Joaquín,#1104,11
2007-02-02 01:35:00-05:00,Hombre,40,No,Sin dato,SIN DATO,SIN DATO
2007-02-02 17:00:00-05:00,Hombre,23,No,San Pedro,#0408,4
2007-02-02 14:30:00-05:00,Mujer,44,Sin dato,Sucre,#0809,8
2007-02-02 23:30:00-05:00,Hombre,33,Sin dato,El Poblado,#1418,14
2007-02-02 10:00:00-05:00,Sin dato,-1,Sin dato,La Candelaria,#1019,10
2007-02-02 17:00:00-05:00,Mujer,21,Arma de fuego,Jesús Nazareno,#1003,10
2007-02-02 17:00:00-05:00,Hombre,23,No,San Pedro,#0408,4
2007-02-02 01:35:00-05:00,Hombre,40,No,Sin dato,SIN DATO,SIN DATO
2007-02-02 14:00:00-05:00,Mujer,30,Sin dato,San Joaquín,#1104,11
2007-02-02 16:30:00-05:00,Mujer,26,No,El Poblado,#1418,14
2007-02-02 17:00:00-05:00,Mujer,21,Arma de fuego,Jesús Nazareno,#1003,10
2007-02-02 10:00:00-05:00,Sin dato,-1,Sin dato,La Candelaria,#1019,10
2007-02-02 14:30:00-05:00,Mujer,44,Sin dato,Sucre,#0809,8
2007-02-02 23:30:00-05:00,Hombre,33,Sin dato,El Poblado,#1418,14
2007-02-03 14:00:00-05:00,Mujer,24,Sin dato,Andalucía,#0206,2
2007-02-03 01:40:00-05:00,Sin dato,-1,Arma de fuego,Las Brisas,#0502,5
2007-02-03 14:30:00-05:00,Mujer,23,No,San Benito,#1006,10
2007-02-03 15:00:00-05:00,Sin dato,-1,Arma de fuego,Palermo,#0403,4
2007-02-03 16:00:00-05:00,Hombre,10,No,Plaza de Ferias,#Inst_1,5
2007-02-03 14:30:00-05:00,Mujer,23,No,San Benito,#1006,10
2007-02-03 01:40:00-05:00,Sin dato,-1,Arma de fuego,Las Brisas,#0502,5
2007-02-03 14:00:00-05:00,Mujer,24,Sin dato,Andalucía,#0206,2
2007-02-03 16:00:00-05:00,Hombre,10,No,Plaza de Ferias,#Inst_1,5
2007-02-03 15:00:00-05:00,Sin dato,-1,Arma de fuego,Palermo,#0403,4
2007-02-04 11:30:00-05:00,Hombre,34,No,El Poblado,#1418,14
2007-02-04 09:00:00-05:00,Hombre,33,Sin dato,Campo Valdés No.1,#0410,4
2007-02-04 20:30:00-05:00,Sin dato,-1,Arma de fuego,Calasanz,#1202,12
2007-02-04 09:00:00-05:00,Hombre,33,Sin dato,Campo Valdés No.1,#0410,4
2007-02-04 13:10:00-05:00,Hombre,42,Arma cortopunzante,La Candelaria,#1019,10
2007-02-04 20:30:00-05:00,Sin dato,-1,Arma de fuego,Calasanz,#1202,12
2007-02-04 11:30:00-05:00,Hombre,34,No,El Poblado,#1418,14
2007-02-04 13:10:00-05:00,Hombre,42,Arma cortopunzante,La Candelaria,#1019,10
2007-02-04 20:30:00-05:00,Sin dato,-1,Arma de fuego,Calasanz,#1202,12
2007-02-04 20:30:00-05:00,Sin dato,-1,Arma de fuego,Calasanz,#1202,12
2007-02-04 09:00:00-05:00,Hombre,33,Sin dato,Campo Valdés No.1,#0410,4
2007-02-04 09:00:00-05:00,Hombre,33,Sin dato,Campo Valdés No.1,#0410,4
2007-02-05 19:50:00-05:00,Mujer,33,Arma de fuego,Francisco Antonio Zea,#0513,5
2007-02-05 07:21:00-05:00,Sin dato,-1,No,El Poblado,#1418,14
2007-02-05 16:30:00-05:00,Mujer,20,Sin dato,Belén,#1603,16
2007-02-05 19:50:00-05:00,Mujer,33,Arma de fuego,Francisco Antonio Zea,#0513,5
2007-02-05 12:50:00-05:00,Hombre,34,Arma de fuego,La Salle,#0301,3
2007-02-05 13:00:00-05:00,Mujer,40,Sin dato,El Salado,#1316,13
2007-02-05 17:00:00-05:00,Sin dato,-1,Arma de fuego,Santa Fé,#1504,15
2007-02-05 22:05:00-05:00,Mujer,36,No,Boston,#1016,10
2007-02-05 07:21:00-05:00,Sin dato,-1,No,El Poblado,#1418,14
2007-02-05 16:30:00-05:00,Mujer,20,Sin dato,Belén,#1603,16
2007-02-05 19:50:00-05:00,Mujer,33,Arma de fuego,Francisco Antonio Zea,#0513,5
2007-02-05 19:50:00-05:00,Mujer,33,Arma de fuego,Francisco Antonio Zea,#0513,5
2007-02-05 22:05:00-05:00,Mujer,36,No,Boston,#1016,10
2007-02-05 17:00:00-05:00,Sin dato,-1,Arma de fuego,Santa Fé,#1504,15
2007-02-05 12:50:00-05:00,Hombre,34,Arma de fuego,La Salle,#0301,3
2007-02-05 13:00:00-05:00,Mujer,40,Sin dato,El Salado,#1316,13
2007-02-06 09:30:00-05:00,Hombre,23,Sin dato,Las Mercedes,#1617,16
2007-02-06 15:00:00-05:00,Hombre,43,Sin dato,Caribe,#0517,5
2007-02-06 09:30:00-05:00,Hombre,23,Sin dato,Las Mercedes,#1617,16
2007-02-06 10:52:00-05:00,Mujer,52,Sin dato,El Poblado,#1418,14
2007-02-06 09:30:00-05:00,Hombre,23,Sin dato,Las Mercedes,#1617,16
2007-02-06 09:30:00-05:00,Hombre,23,Sin dato,Las Mercedes,#1617,16
2007-02-06 15:00:00-05:00,Hombre,43,Sin dato,Caribe,#0517,5
2007-02-06 10:52:00-05:00,Mujer,52,Sin dato,El Poblado,#1418,14
2007-02-07 18:00:00-05:00,Sin dato,-1,No,El Poblado,#1418,14
2007-02-07 18:00:00-05:00,Sin dato,-1,No,El Poblado,#1418,14
2007-02-07 18:00:00-05:00,Sin dato,-1,No,El Poblado,#1418,14
2007-02-07 18:00:00-05:00,Sin dato,-1,No,El Poblado,#1418,14
2007-02-08 14:50:00-05:00,Hombre,32,Sin dato,Belén,#1603,16
2007-02-08 00:00:00-05:00,Hombre,40,No,Sin dato,SIN DATO,SIN DATO
2007-02-08 12:00:00-05:00,Mujer,56,Sin dato,Las Brisas,#0502,5
2007-02-08 14:30:00-05:00,Hombre,24,Sin dato,Nueva Villa del Aburrá,#1618,16
2007-02-08 14:50:00-05:00,Hombre,32,Sin dato,Belén,#1603,16
2007-02-08 00:00:00-05:00,Hombre,40,No,Sin dato,SIN DATO,SIN DATO
2007-02-08 12:00:00-05:00,Mujer,56,Sin dato,Las Brisas,#0502,5
2007-02-08 14:30:00-05:00,Hombre,24,Sin dato,Nueva Villa del Aburrá,#1618,16
2007-02-09 18:50:00-05:00,Sin dato,-1,Arma de fuego,Llanaditas,#0806,8
2007-02-09 18:50:00-05:00,Sin dato,-1,Arma de fuego,Llanaditas,#0806,8
2007-02-10 13:30:00-05:00,Sin dato,-1,Sin dato,Área Urbana Cgto. San Antonio de Prado,#AUC2,80
2007-02-10 13:30:00-05:00,Sin dato,-1,Sin dato,Área Urbana Cgto. San Antonio de Prado,#AUC2,80
2007-02-12 12:30:00-05:00,Sin dato,-1,Arma de fuego,Calle Nueva,#1011,10
2007-02-12 10:15:00-05:00,Hombre,74,Objeto contundente,Boston,#1016,10
2007-02-12 00:00:00-05:00,Hombre,34,Sin dato,Barrio Colón,#1013,10
2007-02-12 03:00:00-05:00,Hombre,33,Arma de fuego,Belén,#1603,16
2007-02-12 12:00:00-05:00,Sin dato,-1,Arma de fuego,Aures No.2,#0712,7
2007-02-12 12:30:00-05:00,Sin dato,-1,Arma de fuego,Calle Nueva,#1011,10
2007-02-12 10:15:00-05:00,Hombre,74,Objeto contundente,Boston,#1016,10
2007-02-12 03:00:00-05:00,Hombre,33,Arma de fuego,Belén,#1603,16
2007-02-12 00:00:00-05:00,Hombre,34,Sin dato,Barrio Colón,#1013,10
2007-02-12 12:00:00-05:00,Sin dato,-1,Arma de fuego,Aures No.2,#0712,7
2007-02-12 12:30:00-05:00,Sin dato,-1,Arma de fuego,Calle Nueva,#1011,10
2007-02-12 12:30:00-05:00,Sin dato,-1,Arma de fuego,Calle Nueva,#1011,10
2007-02-13 19:50:00-05:00,Mujer,31,Sin dato,López de Mesa,#0710,7
2007-02-13 09:20:00-05:00,Sin dato,-1,Arma de fuego,Perpetuo Socorro,#1012,10
2007-02-13 19:50:00-05:00,Mujer,31,Sin dato,López de Mesa,#0710,7
2007-02-13 09:20:00-05:00,Sin dato,-1,Arma de fuego,Perpetuo Socorro,#1012,10
2007-02-16 19:30:00-05:00,Mujer,35,Objeto contundente,Villa Nueva,#1018,10
2007-02-16 18:00:00-05:00,Hombre,18,Arma de fuego,Carlos E. Restrepo,#1101,11
2007-02-16 20:00:00-05:00,Hombre,44,No,La Mota,#1608,16
2007-02-16 22:30:00-05:00,Mujer,28,Escopolamina,La Candelaria,#1019,10
2007-02-16 19:30:00-05:00,Mujer,35,Objeto contundente,Villa Nueva,#1018,10
2007-02-16 22:30:00-05:00,Mujer,28,Escopolamina,La Candelaria,#1019,10
2007-02-16 20:00:00-05:00,Hombre,44,No,La Mota,#1608,16
2007-02-16 18:00:00-05:00,Hombre,18,Arma de fuego,Carlos E. Restrepo,#1101,11
2007-02-17 07:00:00-05:00,Hombre,51,Arma de fuego,Trinidad,#1503,15
2007-02-17 07:00:00-05:00,Hombre,51,Arma de fuego,Trinidad,#1503,15
2007-02-17 07:00:00-05:00,Hombre,51,Arma de fuego,Trinidad,#1503,15
2007-02-17 10:30:00-05:00,Hombre,35,Arma de fuego,Barrio Colombia,#1401,14
2007-02-17 10:30:00-05:00,Hombre,35,Arma de fuego,Barrio Colombia,#1401,14
2007-02-17 07:00:00-05:00,Hombre,51,Arma de fuego,Trinidad,#1503,15
2007-02-17 07:00:00-05:00,Hombre,51,Arma de fuego,Trinidad,#1503,15
2007-02-17 07:00:00-05:00,Hombre,51,Arma de fuego,Trinidad,#1503,15
2007-02-18 09:00:00-05:00,Hombre,37,Arma de fuego,Bomboná No.1,#1015,10
2007-02-18 09:00:00-05:00,Hombre,37,Arma de fuego,Bomboná No.1,#1015,10
2007-02-19 10:00:00-05:00,Hombre,40,Arma de fuego,El Poblado,#1418,14
2007-02-19 11:30:00-05:00,Hombre,28,Sin dato,El Nogal-Los Almendros,#1620,16
2007-02-19 04:30:00-05:00,Hombre,28,Sin dato,Las Violetas,#1616,16
2007-02-19 11:30:00-05:00,Hombre,28,Sin dato,El Nogal-Los Almendros,#1620,16
2007-02-19 10:00:00-05:00,Hombre,40,Arma de fuego,El Poblado,#1418,14
2007-02-19 04:30:00-05:00,Hombre,28,Sin dato,Las Violetas,#1616,16
2007-02-19 11:30:00-05:00,Hombre,28,Sin dato,El Nogal-Los Almendros,#1620,16
2007-02-19 11:30:00-05:00,Hombre,28,Sin dato,El Nogal-Los Almendros,#1620,16
2007-02-21 18:10:00-05:00,Hombre,30,Arma cortopunzante,Trinidad,#1503,15
2007-02-21 08:00:00-05:00,Mujer,30,No,Guayaquil,#1007,10
2007-02-21 16:30:00-05:00,Hombre,45,No,La Candelaria,#1019,10
2007-02-21 16:30:00-05:00,Hombre,45,No,La Candelaria,#1019,10
2007-02-21 08:00:00-05:00,Mujer,30,No,Guayaquil,#1007,10
2007-02-21 18:10:00-05:00,Hombre,30,Arma cortopunzante,Trinidad,#1503,15
2007-02-22 13:30:00-05:00,Mujer,27,Sin dato,Altavista,#1613,16
2007-02-22 15:00:00-05:00,Mujer,43,Arma de fuego,Cristo Rey,#1509,15
2007-02-22 15:00:00-05:00,Sin dato,-1,Sin dato,San Martín de Porres,#0606,6
2007-02-22 19:30:00-05:00,Sin dato,-1,Sin dato,Villa Carlota,#1403,14
2007-02-22 13:30:00-05:00,Mujer,27,Sin dato,Altavista,#1613,16
2007-02-22 15:00:00-05:00,Sin dato,-1,Sin dato,San Martín de Porres,#0606,6
2007-02-22 15:00:00-05:00,Mujer,43,Arma de fuego,Cristo Rey,#1509,15
2007-02-22 19:30:00-05:00,Sin dato,-1,Sin dato,Villa Carlota,#1403,14
2007-02-23 16:40:00-05:00,Sin dato,-1,No,San Diego,#1020,10
2007-02-23 09:00:00-05:00,Hombre,30,Sin dato,La Candelaria,#1019,10
2007-02-23 11:30:00-05:00,Mujer,45,No,Astorga,#1420,14
2007-02-23 17:30:00-05:00,Hombre,30,Sin dato,Perpetuo Socorro,#1012,10
2007-02-23 11:30:00-05:00,Mujer,45,No,Astorga,#1420,14
2007-02-23 09:00:00-05:00,Hombre,30,Sin dato,La Candelaria,#1019,10
2007-02-23 17:30:00-05:00,Hombre,30,Sin dato,Perpetuo Socorro,#1012,10
2007-02-23 16:40:00-05:00,Sin dato,-1,No,San Diego,#1020,10
2007-02-24 20:00:00-05:00,Hombre,28,Sin dato,Área Urbana Cgto. San Antonio de Prado,#AUC2,80
2007-02-24 05:00:00-05:00,Hombre,32,Sin dato,Los Conquistadores,#1105,11
2007-02-24 15:00:00-05:00,Mujer,37,Sin dato,Las Playas,#1606,16
2007-02-24 08:00:00-05:00,Sin dato,-1,Sin dato,Bosques de San Pablo,#0707,7
2007-02-24 05:00:00-05:00,Hombre,32,Sin dato,Los Conquistadores,#1105,11
2007-02-24 20:00:00-05:00,Hombre,28,Sin dato,Área Urbana Cgto. San Antonio de Prado,#AUC2,80
2007-02-24 08:00:00-05:00,Sin dato,-1,Sin dato,Bosques de San Pablo,#0707,7
2007-02-24 15:00:00-05:00,Mujer,37,Sin dato,Las Playas,#1606,16
2007-02-26 12:40:00-05:00,Mujer,39,Arma de fuego,Tricentenario,#0510,5
2007-02-26 12:40:00-05:00,Mujer,39,Arma de fuego,Tricentenario,#0510,5
2007-02-27 15:45:00-05:00,Hombre,45,Sin dato,Buenos Aires,#0907,9
2007-02-27 10:00:00-05:00,Mujer,28,Sin dato,El Poblado,#1418,14
2007-02-27 10:15:00-05:00,Hombre,22,Arma de fuego,Villa Nueva,#1018,10
2007-02-27 17:20:00-05:00,Hombre,24,Sin dato,Buenos Aires,#0907,9
2007-02-27 10:00:00-05:00,Mujer,28,Sin dato,El Poblado,#1418,14
2007-02-27 15:45:00-05:00,Hombre,45,Sin dato,Buenos Aires,#0907,9
2007-02-27 10:15:00-05:00,Hombre,22,Arma de fuego,Villa Nueva,#1018,10
2007-02-27 17:20:00-05:00,Hombre,24,Sin dato,Buenos Aires,#0907,9
2007-02-28 14:00:00-05:00,Sin dato,-1,Sin dato,Laureles,#1108,11
2007-02-28 14:00:00-05:00,Sin dato,-1,Sin dato,Laureles,#1108,11
2007-02-28 14:00:00-05:00,Sin dato,-1,Sin dato,Laureles,#1108,11
2007-02-28 20:30:00-05:00,Mujer,26,Arma de fuego,Cristo Rey,#1509,15
2007-02-28 20:30:00-05:00,Mujer,26,Arma de fuego,Cristo Rey,#1509,15
2007-02-28 16:00:00-05:00,Sin dato,-1,No,Barrio Colón,#1013,10
2007-02-28 20:30:00-05:00,Mujer,26,Arma de fuego,Cristo Rey,#1509,15
2007-02-28 15:00:00-05:00,Hombre,23,Sin dato,Las Palmas,#1014,10
2007-02-28 14:00:00-05:00,Sin dato,-1,Sin dato,Laureles,#1108,11
2007-02-28 14:00:00-05:00,Sin dato,-1,Sin dato,Laureles,#1108,11
2007-02-28 14:00:00-05:00,Sin dato,-1,Sin dato,Laureles,#1108,11
2007-02-28 15:00:00-05:00,Hombre,23,Sin dato,Las Palmas,#1014,10
2007-02-28 20:30:00-05:00,Mujer,26,Arma de fuego,Cristo Rey,#1509,15
2007-02-28 20:30:00-05:00,Mujer,26,Arma de fuego,Cristo Rey,#1509,15
