fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2022-02-10 15:00:00-05:00,Mujer,25,No,Palenque,#0716,7
2022-02-10 13:01:00-05:00,Hombre,-1,No,Estadio,#1113,11
2022-02-11 11:20:00-05:00,Hombre,22,Arma cortopunzante,Villa Nueva,#1018,10
2022-02-11 09:30:00-05:00,Mujer,26,No,Villa Carlota,#1403,14
2022-02-11 14:05:00-05:00,Hombre,24,No,Tricentenario,#0510,5
2022-02-11 02:30:00-05:00,Mujer,25,No,U.D. Atanasio Girardot,Inst_14,11
2022-02-11 17:00:00-05:00,Hombre,20,Arma cortopunzante,La Candelaria,#1019,10
2022-02-11 15:00:00-05:00,Hombre,54,Arma de fuego,Asomadera No.2,#0915,9
2022-02-11 13:34:00-05:00,Hombre,35,No,Castilla,#0511,5
2022-02-11 07:00:00-05:00,Hombre,25,No,Terminal de Transporte,Inst_4,5
2022-02-11 06:00:00-05:00,Hombre,33,No,La Francia,#0205,2
2022-02-11 05:30:00-05:00,Hombre,58,Arma de fuego,Astorga,#1420,14
2022-02-11 07:30:00-05:00,Mujer,25,No,La Candelaria,#1019,10
2022-02-11 07:30:00-05:00,Mujer,25,No,La Candelaria,#1019,10
2022-02-11 07:30:00-05:00,Mujer,25,No,La Candelaria,#1019,10
2022-02-11 07:30:00-05:00,Mujer,25,No,La Candelaria,#1019,10
2022-05-27 16:00:00-05:00,Mujer,-1,No,Barrio Colón,#1013,10
2022-05-27 15:30:00-05:00,Mujer,44,No,Barrio Colón,#1013,10
2022-01-01 12:00:00-05:00,Mujer,42,No,San Diego,#1020,10
2022-01-01 10:30:00-05:00,Hombre,38,Arma de fuego,Fátima,#1601,16
2022-01-01 12:00:00-05:00,Mujer,42,No,San Diego,#1020,10
2022-01-01 15:00:00-05:00,Hombre,48,No,Alejandro Echavarría,#0905,9
2022-01-01 04:30:00-05:00,Mujer,29,No,Barrio Colón,#1013,10
2022-01-01 04:30:00-05:00,Mujer,29,No,Barrio Colón,#1013,10
2022-01-01 06:00:00-05:00,Hombre,56,No,Alfonso López,#0514,5
2022-01-01 00:30:00-05:00,Mujer,36,Arma cortopunzante,San Benito,#1006,10
2022-01-01 20:30:00-05:00,Hombre,41,Arma cortopunzante,Veinte de Julio,#1310,13
2022-01-01 10:30:00-05:00,Hombre,41,No,Villa Guadalupe,#0106,1
2022-01-01 06:00:00-05:00,Mujer,18,Arma cortopunzante,El Diamante,#0711,7
2022-01-01 03:30:00-05:00,Hombre,34,No,San Bernardo,#1605,16
2022-01-01 14:30:00-05:00,Hombre,31,No,Las Violetas,#1616,16
2022-01-01 08:00:00-05:00,Hombre,46,Arma cortopunzante,Área Urbana Cgto. San Antonio de Prado,AUC2,80
2022-01-01 08:00:00-05:00,Hombre,46,Arma cortopunzante,Área Urbana Cgto. San Antonio de Prado,AUC2,80
2022-01-01 04:30:00-05:00,Hombre,29,No,El Corazón,#1313,13
2022-01-01 01:50:00-05:00,Hombre,35,No,Alfonso López,#0514,5
2022-01-01 09:38:00-05:00,Hombre,35,No,La Francia,#0205,2
2022-01-01 09:38:00-05:00,Hombre,35,No,La Francia,#0205,2
2022-01-01 02:30:00-05:00,Mujer,39,No,Área de expansión Belén,AE6,70
2022-01-01 21:30:00-05:00,Hombre,38,Objeto contundente,La Candelaria,#1019,10
2022-01-01 05:30:00-05:00,Hombre,39,No,Blanquizal,#1302,13
2022-01-01 03:00:00-05:00,Mujer,23,No,Manila,#1419,14
2022-01-01 13:30:00-05:00,Mujer,32,No,La Candelaria,#1019,10
2022-01-01 13:30:00-05:00,Mujer,32,No,La Candelaria,#1019,10
2022-01-01 13:30:00-05:00,Mujer,32,No,La Candelaria,#1019,10
2022-01-01 13:30:00-05:00,Mujer,32,No,La Candelaria,#1019,10
2022-01-01 02:00:00-05:00,Mujer,18,Arma de fuego,Tricentenario,#0510,5
2022-01-01 15:26:00-05:00,Hombre,35,No,Corazón de Jesús,#1008,10
2022-01-01 13:55:00-05:00,Hombre,-1,No,Prado,#1001,10
2022-01-01 13:55:00-05:00,Hombre,-1,No,Prado,#1001,10
2022-01-01 13:55:00-05:00,Hombre,-1,No,Prado,#1001,10
2022-01-01 11:44:00-05:00,Hombre,35,No,Las Palmas S.E.,#9001,90
2022-01-01 05:00:00-05:00,Mujer,20,No,Prado,#1001,10
2022-01-01 01:30:00-05:00,Hombre,56,No,Girardot,#0509,5
2022-01-01 09:00:00-05:00,Hombre,27,No,La Pradera,#1306,13
2022-01-02 15:00:00-05:00,Mujer,33,Arma de fuego,Sevilla,#0407,4
2022-01-02 16:30:00-05:00,Hombre,32,Arma de fuego,Manrique Central No.1,#0409,4
2022-01-02 10:25:00-05:00,Hombre,44,Arma cortopunzante,Boston,#1016,10
2022-01-02 10:25:00-05:00,Hombre,44,Arma cortopunzante,Boston,#1016,10
2022-01-02 10:25:00-05:00,Hombre,44,Arma cortopunzante,Boston,#1016,10
2022-01-02 15:30:00-05:00,Hombre,42,Arma cortopunzante,La Candelaria,#1019,10
2022-01-02 15:30:00-05:00,Hombre,42,Arma cortopunzante,La Candelaria,#1019,10
2022-01-02 15:30:00-05:00,Mujer,61,No,Lorena,#1111,11
2022-01-02 17:00:00-05:00,Hombre,61,Arma cortopunzante,Los Colores,#1114,11
2022-01-02 08:00:00-05:00,Mujer,39,Arma de fuego,Área de expansión Pajarito,AE1,60
2022-01-02 18:00:00-05:00,Hombre,37,Arma de fuego,Cataluña,#0909,9
2022-01-02 18:00:00-05:00,Hombre,37,Arma de fuego,Cataluña,#0909,9
2022-01-02 22:00:00-05:00,Hombre,47,Arma cortopunzante,Belencito,#1311,13
2022-01-02 16:30:00-05:00,Mujer,37,No,Buenos Aires,#0907,9
2022-01-02 16:30:00-05:00,Mujer,37,No,Buenos Aires,#0907,9
2022-01-02 23:59:00-05:00,Hombre,-1,No,Astorga,#1420,14
2022-01-02 23:59:00-05:00,Hombre,-1,No,Astorga,#1420,14
2022-01-02 23:59:00-05:00,Hombre,-1,No,Astorga,#1420,14
2022-01-02 20:00:00-05:00,Hombre,35,Arma cortopunzante,Kennedy,#0607,6
2022-01-02 05:30:00-05:00,Mujer,26,No,Veinte de Julio,#1310,13
2022-01-02 19:30:00-05:00,Hombre,21,Arma cortopunzante,San Joaquín,#1104,11
2022-01-02 03:30:00-05:00,Hombre,39,Arma de fuego,Mirador del Doce,#0610,6
2022-01-02 20:30:00-05:00,Mujer,22,Arma cortopunzante,San Benito,#1006,10
2022-01-02 20:00:00-05:00,Mujer,53,No,Barrio Colón,#1013,10
2022-01-02 16:00:00-05:00,Mujer,58,No,El Velódromo,#1112,11
2022-01-02 01:00:00-05:00,Mujer,28,Objeto contundente,Santa Cruz,#0210,2
2022-01-02 10:00:00-05:00,Mujer,50,No,Patio Bonito,#1421,14
2022-01-02 11:30:00-05:00,Hombre,35,No,Santo Domingo Savio No.1,#0101,1
2022-01-02 13:40:00-05:00,Hombre,45,No,Santa Fé,#1504,15
2022-01-02 21:30:00-05:00,Hombre,48,Arma de fuego,Prado,#1001,10
2022-01-02 21:30:00-05:00,Hombre,48,Arma de fuego,Prado,#1001,10
2022-01-02 21:30:00-05:00,Hombre,48,Arma de fuego,Prado,#1001,10
2022-01-02 21:30:00-05:00,Hombre,48,Arma de fuego,Prado,#1001,10
2022-01-02 21:30:00-05:00,Hombre,48,Arma de fuego,Prado,#1001,10
2022-01-02 21:30:00-05:00,Hombre,48,Arma de fuego,Prado,#1001,10
2022-01-02 21:30:00-05:00,Hombre,48,Arma de fuego,Prado,#1001,10
2022-01-02 21:30:00-05:00,Hombre,48,Arma de fuego,Prado,#1001,10
2022-01-02 00:00:00-05:00,Hombre,34,Escopolamina,Lorena,#1111,11
2022-01-02 15:00:00-05:00,Mujer,26,Arma cortopunzante,Las Granjas,#0302,3
2022-01-02 14:00:00-05:00,Mujer,35,No,La Candelaria,#1019,10
2022-01-02 11:38:00-05:00,Hombre,35,Arma de fuego,La Candelaria,#1019,10
2022-01-03 01:00:00-05:00,Hombre,51,Arma cortopunzante,Bermejal-Los Alamos,#0404,4
2022-01-03 09:00:00-05:00,Mujer,28,No,Villatina,#0813,8
2022-01-03 09:30:00-05:00,Hombre,37,Arma de fuego,Las Playas,#1606,16
2022-01-03 10:00:00-05:00,Mujer,55,Arma de fuego,Castropol,#1404,14
2022-01-03 11:30:00-05:00,Hombre,21,No,Las Playas,#1606,16
2022-01-03 13:05:00-05:00,Mujer,33,Arma de fuego,Asomadera No.2,#0915,9
2022-01-03 16:00:00-05:00,Hombre,63,No,Santa Elena sector central,#9006,90
2022-01-03 16:00:00-05:00,Hombre,63,No,Santa Elena sector central,#9006,90
2022-01-03 16:00:00-05:00,Hombre,63,No,Santa Elena sector central,#9006,90
