fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2015-01-01 10:00:00-05:00,Hombre,30,No,Los Colores,#1114,11
2015-01-01 10:00:00-05:00,Hombre,30,No,Los Colores,#1114,11
2015-01-01 01:42:00-05:00,Mujer,35,Objeto contundente,El Pomar,#0306,3
2015-01-02 17:00:00-05:00,Hombre,21,Objeto contundente,Olaya Herrera,#0722,7
2015-01-02 13:00:00-05:00,Mujer,27,Arma cortopunzante,Estación Villa,#1005,10
2015-01-02 18:00:00-05:00,Hombre,65,No,San Benito,#1006,10
2015-01-02 12:00:00-05:00,Hombre,32,No,Sevilla,#0407,4
2015-01-02 17:00:00-05:00,Hombre,21,Objeto contundente,Olaya Herrera,#0722,7
2015-01-02 16:00:00-05:00,Mujer,48,No,Los Balsos No.2,#1415,14
2015-01-02 18:00:00-05:00,Mujer,28,No,Las Violetas,#1616,16
2015-01-02 12:00:00-05:00,Hombre,32,No,Sevilla,#0407,4
2015-01-02 16:00:00-05:00,Mujer,48,No,Los Balsos No.2,#1415,14
2015-01-02 18:00:00-05:00,Hombre,65,No,San Benito,#1006,10
2015-01-02 05:00:00-05:00,Hombre,54,Objeto contundente,Manrique Oriental,#0308,3
2015-01-02 00:00:00-05:00,Hombre,21,Arma de fuego,Área Urbana Cgto. San Cristóbal,#AUC1,60
2015-01-02 00:00:00-05:00,Hombre,21,Arma de fuego,Área Urbana Cgto. San Cristóbal,#AUC1,60
2015-01-02 22:00:00-05:00,Hombre,34,Arma cortopunzante,Boston,#1016,10
2015-01-02 20:38:00-05:00,Hombre,40,Arma de fuego,Calasanz,#1202,12
2015-01-02 22:15:00-05:00,Mujer,28,Objeto contundente,Santa Lucía,#1206,12
2015-01-02 12:00:00-05:00,Hombre,31,No,Caribe,#0517,5
2015-01-03 11:30:00-05:00,Mujer,21,Objeto contundente,Prado,#1001,10
2015-01-03 20:00:00-05:00,Hombre,32,Arma de fuego,Prado,#1001,10
2015-01-03 10:40:00-05:00,Hombre,32,Arma de fuego,Jardín Botánico,#Inst_10,4
2015-01-03 15:00:00-05:00,Hombre,41,No,San Diego,#1020,10
2015-01-03 14:00:00-05:00,Mujer,42,No,Guayaquil,#1007,10
2015-01-03 20:00:00-05:00,Hombre,32,Arma de fuego,Prado,#1001,10
2015-01-03 21:00:00-05:00,Hombre,27,Arma cortopunzante,Los Conquistadores,#1105,11
2015-01-03 20:00:00-05:00,Hombre,32,Arma de fuego,Prado,#1001,10
2015-01-03 00:00:00-05:00,Hombre,22,No,El Poblado,#1418,14
2015-01-03 14:00:00-05:00,Hombre,29,Objeto contundente,El Chagualo,#1004,10
2015-01-03 22:00:00-05:00,Mujer,23,Arma de fuego,El Pinal,#0810,8
2015-01-03 09:40:00-05:00,Mujer,28,Arma cortopunzante,La Candelaria,#1019,10
2015-01-03 00:00:00-05:00,Mujer,26,Objeto contundente,La Florida,#1417,14
2015-01-04 21:30:00-05:00,Hombre,31,Objeto contundente,La Alpujarra,#Inst_16,10
2015-01-04 09:20:00-05:00,Hombre,47,Arma de fuego,Barrio Colón,#1013,10
2015-01-04 19:00:00-05:00,Hombre,28,No,La Candelaria,#1019,10
2015-01-04 12:00:00-05:00,Mujer,25,Arma cortopunzante,Guayaquil,#1007,10
