fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2005-01-01 20:00:00-05:00,Mujer,35,Arma de fuego,Buenos Aires,#0907,9
2005-01-01 20:00:00-05:00,Mujer,35,Arma de fuego,Buenos Aires,#0907,9
2005-01-01 20:00:00-05:00,Mujer,35,Arma de fuego,Buenos Aires,#0907,9
2005-01-01 05:00:00-05:00,Mujer,23,Objeto contundente,El Poblado,#1418,14
2005-01-01 08:20:00-05:00,Hombre,49,Objeto contundente,Villa Carlota,#1403,14
2005-01-01 20:00:00-05:00,Mujer,35,Arma de fuego,Buenos Aires,#0907,9
2005-01-01 20:00:00-05:00,Mujer,35,Arma de fuego,Buenos Aires,#0907,9
2005-01-01 20:00:00-05:00,Mujer,35,Arma de fuego,Buenos Aires,#0907,9
2005-01-01 08:20:00-05:00,Hombre,49,Objeto contundente,Villa Carlota,#1403,14
2005-01-01 05:00:00-05:00,Mujer,23,Objeto contundente,El Poblado,#1418,14
2005-01-02 12:03:00-05:00,Hombre,42,Sin dato,Sin dato,SIN DATO,SIN DATO
2005-01-02 15:30:00-05:00,Hombre,38,Sin dato,Área Urbana Cgto. San Antonio de Prado,#AUC2,80
2005-01-02 07:00:00-05:00,Hombre,24,No,Terminal de Transporte,#Inst_4,5
2005-01-02 16:00:00-05:00,Hombre,45,Sin dato,Simón Bolívar,#1211,12
2005-01-02 07:00:00-05:00,Hombre,24,No,Terminal de Transporte,#Inst_4,5
2005-01-02 16:00:00-05:00,Hombre,45,Sin dato,Simón Bolívar,#1211,12
2005-01-02 12:03:00-05:00,Hombre,42,Sin dato,Sin dato,SIN DATO,SIN DATO
2005-01-02 15:30:00-05:00,Hombre,38,Sin dato,Área Urbana Cgto. San Antonio de Prado,#AUC2,80
2005-01-02 07:00:00-05:00,Hombre,24,No,Terminal de Transporte,#Inst_4,5
2005-01-02 16:00:00-05:00,Hombre,45,Sin dato,Simón Bolívar,#1211,12
2005-01-02 07:00:00-05:00,Hombre,24,No,Terminal de Transporte,#Inst_4,5
2005-01-02 16:00:00-05:00,Hombre,45,Sin dato,Simón Bolívar,#1211,12
2005-01-03 12:00:00-05:00,Mujer,32,Arma de fuego,San Diego,#1020,10
2005-01-03 12:00:00-05:00,Mujer,32,Arma de fuego,San Diego,#1020,10
2005-01-03 15:40:00-05:00,Hombre,50,Arma cortopunzante,Caribe,#0517,5
2005-01-03 17:15:00-05:00,Mujer,41,No,Rosales,#1602,16
2005-01-03 20:30:00-05:00,Hombre,17,Arma cortopunzante,La Pilarica,#0706,7
2005-01-03 12:00:00-05:00,Mujer,32,Arma de fuego,San Diego,#1020,10
2005-01-03 12:00:00-05:00,Mujer,32,Arma de fuego,San Diego,#1020,10
2005-01-03 15:40:00-05:00,Hombre,50,Arma cortopunzante,Caribe,#0517,5
2005-01-03 20:30:00-05:00,Hombre,17,Arma cortopunzante,La Pilarica,#0706,7
2005-01-03 17:15:00-05:00,Mujer,41,No,Rosales,#1602,16
