fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2018-01-01 20:30:00-05:00,Mujer,65,Arma de fuego,Cucaracho,#0718,7
2018-01-02 18:30:00-05:00,Hombre,23,No,Santa María de los Ángeles,#1423,14
2018-01-02 18:30:00-05:00,Hombre,23,No,Santa María de los Ángeles,#1423,14
2018-01-02 18:30:00-05:00,Hombre,23,No,Santa María de los Ángeles,#1423,14
2018-01-02 18:30:00-05:00,Hombre,23,No,Santa María de los Ángeles,#1423,14
2018-01-03 02:00:00-05:00,Hombre,55,Arma de fuego,La Candelaria,#1019,10
2018-01-05 03:45:00-05:00,Mujer,47,No,Suramericana,#1102,11
2018-01-05 20:00:00-05:00,Mujer,28,Arma cortopunzante,Bomboná No.1,#1015,10
2018-01-05 20:00:00-05:00,Mujer,28,Arma cortopunzante,Bomboná No.1,#1015,10
2018-01-05 19:50:00-05:00,Mujer,46,No,Santa María de los Ángeles,#1423,14
2018-01-06 13:30:00-05:00,Hombre,38,Arma de fuego,Alfonso López,#0514,5
2018-01-06 13:30:00-05:00,Hombre,38,Arma de fuego,Alfonso López,#0514,5
2018-01-06 13:30:00-05:00,Hombre,38,Arma de fuego,Alfonso López,#0514,5
2018-01-06 13:30:00-05:00,Hombre,38,Arma de fuego,Alfonso López,#0514,5
2018-01-06 13:30:00-05:00,Hombre,38,Arma de fuego,Alfonso López,#0514,5
2018-01-07 23:30:00-05:00,Hombre,76,Arma de fuego,San Joaquín,#1104,11
2018-01-07 23:30:00-05:00,Hombre,76,Arma de fuego,San Joaquín,#1104,11
2018-01-07 23:30:00-05:00,Hombre,76,Arma de fuego,San Joaquín,#1104,11
2018-01-07 02:00:00-05:00,Hombre,20,Arma de fuego,Cerro Nutibara,#1621,16
2018-01-07 02:00:00-05:00,Hombre,20,Arma de fuego,Cerro Nutibara,#1621,16
2018-01-08 06:50:00-05:00,Mujer,28,Arma cortopunzante,Bomboná No.1,#1015,10
2018-01-08 06:50:00-05:00,Mujer,28,Arma cortopunzante,Bomboná No.1,#1015,10
2018-01-09 17:00:00-05:00,Mujer,35,Arma de fuego,Belén,#1603,16
2018-01-09 04:00:00-05:00,Mujer,23,No,La Candelaria,#1019,10
2018-01-09 04:00:00-05:00,Mujer,23,No,La Candelaria,#1019,10
2018-01-10 16:30:00-05:00,Mujer,29,Arma cortopunzante,Castilla,#0511,5
2018-01-11 19:00:00-05:00,Mujer,28,No,Calasania Parte Alta,#1213,12
2018-01-11 19:00:00-05:00,Mujer,28,No,Calasania Parte Alta,#1213,12
2018-01-11 19:00:00-05:00,Mujer,28,No,Calasania Parte Alta,#1213,12
2018-01-11 19:00:00-05:00,Mujer,28,No,Calasania Parte Alta,#1213,12
2018-01-11 06:30:00-05:00,Hombre,48,Arma de fuego,Naranjal,#1103,11
2018-01-11 10:30:00-05:00,Hombre,29,No,Santa Mónica,#1209,12
2018-01-12 22:00:00-05:00,Hombre,23,Escopolamina,Laureles,#1108,11
2018-01-12 14:00:00-05:00,Hombre,24,Arma cortopunzante,Nueva Villa del Aburrá,#1618,16
2018-01-12 14:00:00-05:00,Hombre,31,Arma de fuego,Simón Bolívar,#1211,12
2018-01-12 14:00:00-05:00,Hombre,24,Arma cortopunzante,Nueva Villa del Aburrá,#1618,16
2018-01-12 14:00:00-05:00,Hombre,24,Arma cortopunzante,Nueva Villa del Aburrá,#1618,16
2018-01-12 15:30:00-05:00,Mujer,19,Arma de fuego,Jesús Nazareno,#1003,10
2018-01-12 14:00:00-05:00,Hombre,24,Arma cortopunzante,Nueva Villa del Aburrá,#1618,16
2018-01-12 15:30:00-05:00,Mujer,19,Arma de fuego,Jesús Nazareno,#1003,10
2018-01-13 06:05:00-05:00,Mujer,20,Arma de fuego,La Piñuela,#0412,4
2018-01-14 19:30:00-05:00,Hombre,25,Arma cortopunzante,Caribe,#0517,5
2018-01-14 19:30:00-05:00,Hombre,25,Arma cortopunzante,Caribe,#0517,5
2018-01-14 19:30:00-05:00,Hombre,25,Arma cortopunzante,Caribe,#0517,5
2018-01-15 21:30:00-05:00,Mujer,24,Arma de fuego,Laureles,#1108,11
2018-01-15 21:30:00-05:00,Mujer,24,Arma de fuego,Laureles,#1108,11
2018-01-15 21:30:00-05:00,Mujer,24,Arma de fuego,Laureles,#1108,11
2018-01-15 20:30:00-05:00,Mujer,36,No,Guayabal,#1510,15
2018-01-15 16:00:00-05:00,Mujer,21,No,Pedregal,#0604,6
2018-01-19 01:00:00-05:00,Mujer,22,No,San Martín de Porres,#0606,6
2018-01-20 11:30:00-05:00,Hombre,38,Arma de fuego,Prado,#1001,10
2018-01-20 20:00:00-05:00,Mujer,54,No,Alejandro Echavarría,#0905,9
2018-01-20 22:30:00-05:00,Mujer,32,Arma cortopunzante,Los Colores,#1114,11
2018-01-20 15:30:00-05:00,Mujer,36,Arma cortopunzante,La Candelaria,#1019,10
2018-01-20 22:30:00-05:00,Mujer,32,Arma cortopunzante,Los Colores,#1114,11
2018-01-20 13:30:00-05:00,Mujer,68,No,La Mota,#1608,16
2018-01-20 11:30:00-05:00,Hombre,38,Arma de fuego,Prado,#1001,10
2018-01-20 11:30:00-05:00,Hombre,38,Arma de fuego,Prado,#1001,10
2018-01-20 22:30:00-05:00,Mujer,32,Arma cortopunzante,Los Colores,#1114,11
2018-01-20 22:00:00-05:00,Hombre,28,Arma cortopunzante,La Castellana,#1110,11
2018-01-20 22:30:00-05:00,Mujer,32,Arma cortopunzante,Los Colores,#1114,11
2018-01-20 13:30:00-05:00,Mujer,68,No,La Mota,#1608,16
2018-01-20 13:30:00-05:00,Mujer,68,No,La Mota,#1608,16
2018-01-20 13:30:00-05:00,Mujer,68,No,La Mota,#1608,16
2018-01-20 22:30:00-05:00,Mujer,32,Arma cortopunzante,Los Colores,#1114,11
2018-01-21 05:00:00-05:00,Hombre,28,No,Olaya Herrera,#0722,7
2018-01-21 05:00:00-05:00,Hombre,28,No,Olaya Herrera,#0722,7
2018-01-21 05:00:00-05:00,Hombre,28,No,Olaya Herrera,#0722,7
2018-01-21 05:00:00-05:00,Hombre,28,No,Olaya Herrera,#0722,7
2018-01-23 18:30:00-05:00,Mujer,33,No,El Velódromo,#1112,11
2018-01-23 07:00:00-05:00,Mujer,27,No,Guayaquil,#1007,10
2018-01-23 07:30:00-05:00,Mujer,73,No,Alfonso López,#0514,5
2018-01-23 18:30:00-05:00,Mujer,33,No,El Velódromo,#1112,11
2018-01-23 18:30:00-05:00,Mujer,33,No,El Velódromo,#1112,11
2018-01-23 07:30:00-05:00,Mujer,73,No,Alfonso López,#0514,5
2018-01-23 18:30:00-05:00,Mujer,33,No,El Velódromo,#1112,11
2018-01-24 20:10:00-05:00,Mujer,48,Arma de fuego,San Joaquín,#1104,11
2018-01-24 20:10:00-05:00,Mujer,48,Arma de fuego,San Joaquín,#1104,11
2018-01-24 20:00:00-05:00,Hombre,28,Arma cortopunzante,Francisco Antonio Zea,#0513,5
2018-01-24 07:00:00-05:00,Hombre,42,No,La Esperanza,#0605,6
2018-01-25 20:30:00-05:00,Mujer,47,No,Buenos Aires,#0907,9
2018-01-26 19:30:00-05:00,Hombre,34,No,La Mota,#1608,16
2018-01-26 22:00:00-05:00,Mujer,35,No,San Lucas,#1412,14
2018-01-26 22:00:00-05:00,Mujer,35,No,San Lucas,#1412,14
2018-01-26 22:00:00-05:00,Mujer,35,No,San Lucas,#1412,14
2018-01-26 22:00:00-05:00,Mujer,35,No,San Lucas,#1412,14
2018-01-26 22:00:00-05:00,Mujer,35,No,San Lucas,#1412,14
2018-01-27 11:00:00-05:00,Hombre,21,No,Barrio Colón,#1013,10
2018-01-30 09:00:00-05:00,Mujer,29,Arma de fuego,Laureles,#1108,11
2018-01-30 17:15:00-05:00,Mujer,27,Arma cortopunzante,El Velódromo,#1112,11
2018-01-30 01:30:00-05:00,Mujer,25,No,La Alpujarra,#Inst_16,10
2018-01-30 07:30:00-05:00,Hombre,21,No,La Candelaria,#1019,10
2018-01-30 17:15:00-05:00,Mujer,27,Arma cortopunzante,El Velódromo,#1112,11
2018-01-31 05:30:00-05:00,Hombre,33,Arma cortopunzante,La Florida,#1417,14
2018-01-31 03:30:00-05:00,Mujer,28,Arma de fuego,La Candelaria,#1019,10
2018-01-31 08:30:00-05:00,Mujer,20,Arma de fuego,Laureles,#1108,11
2018-01-31 05:30:00-05:00,Hombre,33,Arma cortopunzante,La Florida,#1417,14
2018-01-31 08:30:00-05:00,Mujer,20,Arma de fuego,Laureles,#1108,11
2018-01-31 08:30:00-05:00,Mujer,20,Arma de fuego,Laureles,#1108,11
2018-01-31 05:30:00-05:00,Hombre,33,Arma cortopunzante,La Florida,#1417,14
2018-02-01 01:00:00-05:00,Mujer,37,Arma de fuego,Simón Bolívar,#1211,12
2018-02-01 01:00:00-05:00,Mujer,37,Arma de fuego,Simón Bolívar,#1211,12
2018-02-01 01:00:00-05:00,Mujer,37,Arma de fuego,Simón Bolívar,#1211,12
2018-02-01 00:00:00-05:00,Hombre,33,No,San Joaquín,#1104,11
2018-02-01 01:00:00-05:00,Mujer,37,Arma de fuego,Simón Bolívar,#1211,12
2018-02-02 22:00:00-05:00,Hombre,26,Arma cortopunzante,Carlos E. Restrepo,#1101,11
2018-02-02 22:00:00-05:00,Hombre,26,Arma cortopunzante,Carlos E. Restrepo,#1101,11
2018-02-02 12:30:00-05:00,Mujer,61,No,Barrio Caycedo,#0906,9
2018-02-02 12:30:00-05:00,Mujer,61,No,Barrio Caycedo,#0906,9
2018-02-02 12:30:00-05:00,Mujer,61,No,Barrio Caycedo,#0906,9
2018-02-03 01:00:00-05:00,Mujer,27,No,La Florida,#1417,14
2018-02-03 21:00:00-05:00,Mujer,18,No,Los Cerros el Vergel,#0904,9
2018-02-05 05:30:00-05:00,Hombre,29,No,Bomboná No.1,#1015,10
2018-02-05 06:06:00-05:00,Hombre,32,Arma de fuego,Facultad de Minas U. Nal,#Inst_5,7
2018-02-05 06:06:00-05:00,Hombre,32,Arma de fuego,Facultad de Minas U. Nal,#Inst_5,7
2018-02-05 05:30:00-05:00,Hombre,29,No,Bomboná No.1,#1015,10
2018-02-05 20:30:00-05:00,Hombre,43,Arma de fuego,La Aguacatala,#1422,14
2018-02-05 20:30:00-05:00,Hombre,43,Arma de fuego,La Aguacatala,#1422,14
2018-02-05 20:30:00-05:00,Hombre,43,Arma de fuego,La Aguacatala,#1422,14
2018-02-05 05:30:00-05:00,Hombre,29,No,Bomboná No.1,#1015,10
2018-02-05 07:30:00-05:00,Hombre,56,No,Universidad Nacional,#Inst_8,7
2018-02-07 19:00:00-05:00,Hombre,25,Arma cortopunzante,Laureles,#1108,11
2018-02-07 23:30:00-05:00,Hombre,34,Escopolamina,Caribe,#0517,5
2018-02-07 19:00:00-05:00,Hombre,25,Arma cortopunzante,Laureles,#1108,11
2018-02-07 19:00:00-05:00,Hombre,25,Arma cortopunzante,Laureles,#1108,11
2018-02-07 15:30:00-05:00,Mujer,77,No,Laureles,#1108,11
2018-02-07 05:00:00-05:00,Mujer,22,Arma de fuego,Miranda,#0415,4
