fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2014-01-01 13:00:00-05:00,Hombre,47,No,San Pedro,#0408,4
2014-01-01 09:00:00-05:00,Hombre,50,Arma cortopunzante,La Candelaria,#1019,10
2014-01-01 15:30:00-05:00,Hombre,19,Arma cortopunzante,Prado,#1001,10
2014-01-01 15:30:00-05:00,Hombre,19,Arma cortopunzante,Prado,#1001,10
2014-01-01 03:15:00-05:00,Mujer,25,No,Bomboná No.1,#1015,10
2014-01-01 09:00:00-05:00,Hombre,50,Arma cortopunzante,La Candelaria,#1019,10
2014-01-01 15:30:00-05:00,Hombre,19,Arma cortopunzante,Prado,#1001,10
2014-01-01 21:00:00-05:00,Hombre,62,Arma cortopunzante,La Candelaria,#1019,10
2014-01-01 21:00:00-05:00,Hombre,59,No,Trece de Noviembre,#0811,8
2014-01-01 21:00:00-05:00,Mujer,57,No,Centro Administrativo,#Inst_17,10
2014-01-01 21:00:00-05:00,Mujer,57,No,Centro Administrativo,#Inst_17,10
2014-01-01 13:00:00-05:00,Hombre,47,No,San Pedro,#0408,4
2014-01-01 07:30:00-05:00,Mujer,57,No,Terminal de Transporte,#Inst_4,5
2014-01-01 21:00:00-05:00,Mujer,57,No,Centro Administrativo,#Inst_17,10
2014-01-01 00:30:00-05:00,Mujer,58,No,La Loma de los Bernal,#1611,16
2014-01-02 05:00:00-05:00,Hombre,35,Arma cortopunzante,Barrio Colón,#1013,10
2014-01-02 05:00:00-05:00,Hombre,35,Arma cortopunzante,Barrio Colón,#1013,10
2014-01-02 15:00:00-05:00,Hombre,47,No,San Benito,#1006,10
2014-01-02 15:00:00-05:00,Hombre,47,No,San Benito,#1006,10
2014-01-02 15:30:00-05:00,Hombre,55,No,La Candelaria,#1019,10
2014-01-02 17:00:00-05:00,Mujer,22,No,La Candelaria,#1019,10
2014-01-02 23:00:00-05:00,Hombre,44,Arma de fuego,Guayaquil,#1007,10
2014-01-02 23:00:00-05:00,Hombre,44,Arma de fuego,Guayaquil,#1007,10
2014-01-02 14:00:00-05:00,Hombre,72,No,La Candelaria,#1019,10
2014-01-02 20:30:00-05:00,Hombre,23,Arma cortopunzante,La Candelaria,#1019,10
2014-01-02 14:00:00-05:00,Hombre,22,No,Cementerio Universal,#Inst_3,5
2014-01-02 05:00:00-05:00,Hombre,35,Arma cortopunzante,Barrio Colón,#1013,10
2014-01-02 11:00:00-05:00,Mujer,37,No,La Candelaria,#1019,10
2014-01-02 15:00:00-05:00,Hombre,47,No,San Benito,#1006,10
2014-01-02 15:30:00-05:00,Hombre,55,No,La Candelaria,#1019,10
2014-01-02 17:00:00-05:00,Mujer,22,No,La Candelaria,#1019,10
2014-01-02 20:30:00-05:00,Hombre,45,Arma de fuego,Facultad de Minas U. Nal,#Inst_5,7
