fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2016-02-11 19:00:00-05:00,Hombre,46,Arma cortopunzante,Estación Villa,#1005,10
2016-02-11 15:00:00-05:00,Hombre,44,No,Boston,#1016,10
2016-02-11 18:15:00-05:00,Hombre,38,Arma cortopunzante,U.D. Atanasio Girardot,#Inst_14,11
2016-02-11 18:50:00-05:00,Hombre,26,Arma de fuego,Barrio Colón,#1013,10
2016-02-11 12:30:00-05:00,Hombre,18,No,La Aguacatala,#1422,14
2016-02-11 12:30:00-05:00,Hombre,18,No,La Aguacatala,#1422,14
2016-02-11 18:50:00-05:00,Hombre,26,Arma de fuego,Barrio Colón,#1013,10
2016-02-11 20:00:00-05:00,Mujer,37,Objeto contundente,Miravalle,#1619,16
2016-02-11 18:00:00-05:00,Mujer,64,Objeto contundente,Facultad de Minas U. Nal,#Inst_5,7
2016-02-11 14:00:00-05:00,Mujer,33,Arma cortopunzante,La Candelaria,#1019,10
2016-02-11 12:00:00-05:00,Hombre,56,Arma de fuego,Rosales,#1602,16
2016-02-11 11:00:00-05:00,Hombre,-1,No,Belén,#1603,16
2016-02-11 19:00:00-05:00,Hombre,46,Arma cortopunzante,Estación Villa,#1005,10
2016-02-11 08:40:00-05:00,Hombre,40,No,Jesús Nazareno,#1003,10
2016-02-11 20:20:00-05:00,Mujer,37,Arma de fuego,Miravalle,#1619,16
2016-02-11 20:30:00-05:00,Mujer,30,No,El Nogal-Los Almendros,#1620,16
2016-02-12 20:30:00-05:00,Hombre,40,No,La Candelaria,#1019,10
2016-02-12 17:00:00-05:00,Hombre,49,Arma de fuego,San Diego,#1020,10
2016-02-12 05:00:00-05:00,Mujer,45,Arma de fuego,El Pomar,#0306,3
2016-02-12 17:00:00-05:00,Hombre,49,Arma de fuego,San Diego,#1020,10
2016-02-12 16:30:00-05:00,Hombre,24,Arma de fuego,Pajarito,#0723,7
2016-02-12 13:30:00-05:00,Mujer,40,Arma cortopunzante,Pedregal,#0604,6
2016-02-12 14:30:00-05:00,Mujer,36,Arma cortopunzante,Terminal de Transporte,#Inst_4,5
2016-02-12 05:00:00-05:00,Mujer,45,Arma de fuego,El Pomar,#0306,3
2016-02-12 15:00:00-05:00,Mujer,34,No,Barrio Colón,#1013,10
2016-02-12 00:11:00-05:00,Hombre,33,Objeto contundente,Villa Carlota,#1403,14
2016-02-12 12:00:00-05:00,Hombre,24,Arma de fuego,El Salvador,#0912,9
2016-02-12 09:00:00-05:00,Mujer,72,No,La Candelaria,#1019,10
2016-02-12 09:00:00-05:00,Mujer,72,No,La Candelaria,#1019,10
2016-02-12 16:30:00-05:00,Mujer,30,No,La Candelaria,#1019,10
2016-02-12 16:30:00-05:00,Mujer,30,No,La Candelaria,#1019,10
2016-02-12 13:30:00-05:00,Hombre,26,No,San Benito,#1006,10
2016-02-12 16:00:00-05:00,Hombre,41,No,Estadio,#1113,11
2016-02-12 05:00:00-05:00,Mujer,45,Arma de fuego,El Pomar,#0306,3
2016-02-12 19:30:00-05:00,Mujer,46,No,Diego Echavarría,#1607,16
2016-02-12 14:30:00-05:00,Mujer,36,Arma cortopunzante,Terminal de Transporte,#Inst_4,5
2016-02-12 00:00:00-05:00,Hombre,27,No,Barrio Caycedo,#0906,9
2016-02-12 12:00:00-05:00,Hombre,33,Objeto contundente,Villa Carlota,#1403,14
2016-02-12 12:00:00-05:00,Hombre,24,Arma de fuego,El Salvador,#0912,9
2016-02-12 14:30:00-05:00,Hombre,31,Arma de fuego,López de Mesa,#0710,7
2016-02-12 14:10:00-05:00,Mujer,22,Arma de fuego,San Benito,#1006,10
2016-02-12 20:40:00-05:00,Hombre,57,Objeto contundente,Santa María de los Ángeles,#1423,14
2016-02-12 22:25:00-05:00,Hombre,26,Arma de fuego,Los Conquistadores,#1105,11
